IdCaso,Id,DIAH,MESH,ANNOH,COD_DANE_MUN,DEPTO_CASO,MUNINICIO_CASO,Sexo,Etnia,OcupacionVictima,CalidadVictima,TipoPoblacionVulnerable,Grupo,DESCRIPCION_GRUPO,SituacionActualVictima,AfectacionHeridos,CircunstanciaMuerteVictima,ActividadDesarrolladaMomentoAfectacion,Estado
448862,494066,31,8,2012,18753,Caquetá,San vicente del caguán,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448863,494067,1,9,2012,52835,Nariño,San andrés de tumaco,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448864,494068,1,9,2012,19075,Cauca,Balboa,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448865,494069,2,9,2012,19110,Cauca,Buenos aires,H,,Sin información,Civil,,,,Herida,Herida(s),,Sin información,Publicado
448866,494070,2,9,2012,52621,Nariño,Roberto payán,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448867,494071,2,9,2012,5361,Antioquia,Ituango,H,,Fuerza pública,Combatiente,,Agente del estado,Ejército nacional,Muerta,,Murió en el lugar de los hechos,Operaciones militares,Publicado
448867,494072,2,9,2012,5361,Antioquia,Ituango,H,,Fuerza pública,Combatiente,,Agente del estado,Ejército nacional,Muerta,,Murió en el lugar de los hechos,Operaciones militares,Publicado
448867,494073,2,9,2012,5361,Antioquia,Ituango,H,,Fuerza pública,Combatiente,,Agente del estado,Ejército nacional,Herida,Herida(s),,Operaciones militares,Publicado
448868,494074,3,9,2012,52250,Nariño,El charco,H,Afrocolombiano,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448869,494075,7,9,2012,54245,Norte de santander,El carmen,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Muerta,,Sin información,Operaciones militares,Publicado
448870,494076,8,9,2012,81065,Arauca,Arauquita,H,Raizal,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448871,494077,10,9,2012,41078,Huila,Baraya,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448872,494078,10,9,2012,18410,Caquetá,La montañita,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448873,494079,11,9,2012,50400,Meta,Lejanías,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448874,494080,11,9,2012,50400,Meta,Lejanías,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448875,494081,12,9,2012,52427,Nariño,Magüí,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448877,494083,13,9,2012,5125,Antioquia,Caicedo,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448878,494084,14,9,2012,86568,Putumayo,Puerto asís,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448879,494085,14,9,2012,18410,Caquetá,La montañita,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448880,494086,15,9,2012,18410,Caquetá,La montañita,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448881,494087,16,9,2012,86568,Putumayo,Puerto asís,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448882,494088,16,9,2012,19532,Cauca,Patía,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448884,494090,23,9,2012,5361,Antioquia,Ituango,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448885,494091,23,9,2012,5361,Antioquia,Ituango,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448886,494092,24,9,2012,52678,Nariño,Samaniego,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448887,494093,26,9,2012,5790,Antioquia,Tarazá,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448890,494096,30,9,2012,86568,Putumayo,Puerto asís,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448891,494097,30,9,2012,5120,Antioquia,Cáceres,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448892,494098,10,10,2012,5647,Antioquia,San andrés de cuerquía,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448893,494099,15,10,2012,86573,Putumayo,Puerto leguízamo,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448894,494100,19,10,2012,52835,Nariño,San andrés de tumaco,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
448895,494101,19,10,2012,76563,Valle del cauca,Pradera,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448896,494102,19,10,2012,76563,Valle del cauca,Pradera,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448897,494103,19,10,2012,50590,Meta,Puerto rico,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448898,494104,20,10,2012,41020,Huila,Algeciras,M,,Sin información,Civil,,,,Herida,Amputación de miembro(s) y otras,,Tránsito por trocha o camino,Publicado
448899,494105,25,10,2012,95001,Guaviare,San josé del guaviare,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448900,494106,25,10,2012,95001,Guaviare,San josé del guaviare,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448901,494107,25,10,2012,95001,Guaviare,San josé del guaviare,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448902,494108,25,10,2012,95001,Guaviare,San josé del guaviare,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448903,494109,25,10,2012,95001,Guaviare,San josé del guaviare,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448904,494110,25,10,2012,95001,Guaviare,San josé del guaviare,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448905,494111,25,10,2012,95001,Guaviare,San josé del guaviare,H,Afrocolombiano,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448906,494112,25,10,2012,95001,Guaviare,San josé del guaviare,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448907,494113,2,11,2012,52079,Nariño,Barbacoas,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448908,494114,2,11,2012,52079,Nariño,Barbacoas,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448909,494115,3,11,2012,76563,Valle del cauca,Pradera,H,,Sin información,Sin información,,,,Herida,Herida(s),,Sin información,Publicado
448910,494116,4,11,2012,5887,Antioquia,Yarumal,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Esquirla(s),,Operaciones militares,Publicado
448911,494117,5,11,2012,5790,Antioquia,Tarazá,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448912,494118,5,11,2012,5790,Antioquia,Tarazá,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448913,494119,5,11,2012,5790,Antioquia,Tarazá,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448914,494120,6,11,2012,5031,Antioquia,Amalfi,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448915,494121,8,11,2012,19364,Cauca,Jambaló,H,,Sin información,Civil,,,,Muerta,,Sin información,Sin información,Publicado
448916,494122,9,11,2012,81794,Arauca,Tame,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
448917,494123,9,11,2012,19050,Cauca,Argelia,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448918,494124,11,11,2012,52540,Nariño,Policarpa,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448919,494125,11,11,2012,19780,Cauca,Suárez,M,Afrocolombiano,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448920,494126,11,11,2012,19780,Cauca,Suárez,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448921,494127,11,11,2012,15176,Boyacá,Chiquinquirá,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448922,494128,18,11,2012,27205,Chocó,Condoto,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448923,494129,20,11,2012,5031,Antioquia,Amalfi,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448924,494130,22,11,2012,86757,Putumayo,San miguel,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448925,494131,22,11,2012,5854,Antioquia,Valdivia,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448926,494132,25,11,2012,50711,Meta,Vistahermosa,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448927,494133,25,11,2012,19473,Cauca,Morales,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448928,494134,26,11,2012,52699,Nariño,Santacruz,M,Indígena,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448929,494135,26,11,2012,52699,Nariño,Santacruz,M,Indígena,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448930,494136,26,11,2012,52699,Nariño,Santacruz,H,Indígena,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448931,494137,28,11,2012,23807,Córdoba,Tierralta,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448932,494138,30,11,2012,76275,Valle del cauca,Florida,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
448933,494139,2,12,2012,76563,Valle del cauca,Pradera,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
448934,494140,3,12,2012,73616,Tolima,Rioblanco,H,,Sin información,Civil,,,,Herida,Herida(s),,Sin información,Publicado
448935,494141,12,11,2012,18753,Caquetá,San vicente del caguán,H,,Sin información,Civil,,,,Herida,Trauma,,Tránsito por trocha o camino,Publicado
448936,494142,3,12,2012,76834,Valle del cauca,Tuluá,M,Afrocolombiano,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448937,494143,3,12,2012,76834,Valle del cauca,Tuluá,H,Afrocolombiano,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448938,494144,9,12,2012,54245,Norte de santander,El carmen,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
448939,494145,14,12,2012,81794,Arauca,Tame,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448940,494146,15,12,2012,52621,Nariño,Roberto payán,H,Afrocolombiano,Sin información,Civil,,,,Herida,Herida(s),,Sin información,Publicado
448941,494147,15,12,2012,5659,Antioquia,San juan de urabá,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448942,494148,17,12,2012,52835,Nariño,San andrés de tumaco,H,Indígena,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448943,494149,17,12,2012,5172,Antioquia,Chigorodó,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448944,494150,22,12,2012,76364,Valle del cauca,Jamundí,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448945,494151,28,12,2012,13894,Bolívar,Zambrano,H,,Sin información,Civil,,,,Herida,Herida(s),,Sin información,Publicado
448946,494152,28,12,2012,19473,Cauca,Morales,M,Afrocolombiano,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448947,494153,31,12,2012,19532,Cauca,Patía,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448948,494154,1,1,2013,18592,Caquetá,Puerto rico,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448949,494155,4,1,2013,5120,Antioquia,Cáceres,H,,Sin información,Civil,,,,Herida,Amputación de miembro(s),,"Actividades agropecuarias, caza o pesca",Publicado
448950,494156,6,1,2013,54250,Norte de santander,El tarra,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448951,494157,6,1,2013,5361,Antioquia,Ituango,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448952,494158,7,1,2013,18247,Caquetá,El doncello,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448954,494160,11,1,2013,86573,Putumayo,Puerto leguízamo,M,,Sin información,Civil,,,,Herida,Herida(s),,Sin información,Publicado
448955,494161,11,1,2013,73124,Tolima,Cajamarca,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s) y otras,,Operaciones militares,Publicado
448956,494162,13,1,2013,5107,Antioquia,Briceño,H,,Sin información,Civil,,,,Muerta,,Murió en el lugar de los hechos,Sin información,Publicado
448957,494163,13,1,2013,5107,Antioquia,Briceño,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448958,494164,15,1,2013,76111,Valle del cauca,Guadalajara de buga,H,Afrocolombiano,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448959,494165,15,1,2013,27001,Chocó,Quibdó,M,Afrocolombiano,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448960,494166,20,1,2013,86568,Putumayo,Puerto asís,M,,Sin información,Civil,,,,Herida,Amputación de miembro(s) y otras,,Tránsito por trocha o camino,Publicado
448961,494167,21,1,2013,27073,Chocó,Bagadó,H,Indígena,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448962,494168,25,1,2013,19050,Cauca,Argelia,M,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448963,494169,26,1,2013,18410,Caquetá,La montañita,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
448964,494170,26,1,2013,54206,Norte de santander,Convención,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
448965,494171,26,1,2013,5045,Antioquia,Apartadó,H,Afrocolombiano,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448966,494172,29,1,2013,18001,Caquetá,Florencia,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448967,494173,30,1,2013,86573,Putumayo,Puerto leguízamo,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448968,494174,30,1,2013,86568,Putumayo,Puerto asís,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448969,494175,31,1,2013,5001,Antioquia,Medellín,M,Raizal,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448970,494176,1,2,2013,50400,Meta,Lejanías,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Herida(s),,Operaciones militares,Publicado
448971,494177,1,2,2013,86760,Putumayo,Santiago,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448972,494178,1,2,2013,81794,Arauca,Tame,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448973,494179,1,2,2013,54250,Norte de santander,El tarra,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448974,494180,3,2,2013,76111,Valle del cauca,Guadalajara de buga,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448975,494181,26,7,2009,5736,Antioquia,Segovia,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Amputación de miembro(s),,Operaciones militares,Publicado
448976,494182,4,2,2013,5107,Antioquia,Briceño,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448977,494183,5,2,2013,19142,Cauca,Caloto,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448978,494184,5,2,2013,19142,Cauca,Caloto,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448979,494185,7,2,2013,76520,Valle del cauca,Palmira,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Herida,Esquirla(s),,Operaciones militares,Publicado
448980,494186,7,2,2013,50251,Meta,El castillo,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448981,494187,9,2,2013,76233,Valle del cauca,Dagua,H,,Fuerza pública,Combatiente,,Agente del estado,No identificado,Desconocida,,,Sin información,Publicado
448982,494188,9,2,2013,5107,Antioquia,Briceño,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448983,494189,11,2,2013,86568,Putumayo,Puerto asís,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
448985,494191,11,2,2013,86568,Putumayo,Puerto asís,H,,Sin información,Civil,,,,Desconocida,,,Sin información,Publicado
